episode_reward_mean,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag
982.9786258899378,41.15796613693237,False,,,1,5688c192573f4b5c9b96625aa9b6f895,2020-12-02_22-23-50,1606976630,41.15796613693237,9305,Macbook,192.168.86.30,41.15796613693237,0,1,01bef_00004,"4_discount=0.999,tau=1e-05"
982.9786258899378,25.939910888671875,False,,,2,5688c192573f4b5c9b96625aa9b6f895,2020-12-02_22-24-16,1606976656,67.09787702560425,9305,Macbook,192.168.86.30,67.09787702560425,0,2,01bef_00004,"4_discount=0.999,tau=1e-05"
982.9786258899378,26.32340693473816,False,,,3,5688c192573f4b5c9b96625aa9b6f895,2020-12-02_22-24-42,1606976682,93.42128396034241,9305,Macbook,192.168.86.30,93.42128396034241,0,3,01bef_00004,"4_discount=0.999,tau=1e-05"
982.9786258899378,22.615165948867798,False,,,4,5688c192573f4b5c9b96625aa9b6f895,2020-12-02_22-25-05,1606976705,116.0364499092102,9305,Macbook,192.168.86.30,116.0364499092102,0,4,01bef_00004,"4_discount=0.999,tau=1e-05"
982.9786258899378,28.192126035690308,False,,,5,5688c192573f4b5c9b96625aa9b6f895,2020-12-02_22-25-33,1606976733,144.2285759449005,9305,Macbook,192.168.86.30,144.2285759449005,0,5,01bef_00004,"4_discount=0.999,tau=1e-05"
